title,jobId,currency,footerPlaceholderLabel,footerPlaceholderColor,companyName,isSaved,tagsAndSkills,experience,salary,location,companyId,jdURL,staticUrl,jobDescription,showMultipleApply,groupId,isTopGroup,createdDate,mode,board
Sr. Dotnet Full Stack Developer,090724501648,INR,5 Days Ago,grey,Hitachi Ltd.,False,"c#,continuous integration,kubernetes,algorithms,cd,rest,net fullstack,octopus",5-9 Yrs,Not disclosed,"Chennai, Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Bengaluru",1375178,/job-listings-sr-dotnet-full-stack-developer-hitachi-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-9-years-090724501648,hitachi-jobs-careers-738639,"o Must have knowledge on any cloud (GCP / Azure preferred) <br><br>o Best practices around logging,monitoring,and tracing of cloud-based platform. o Familiarity with continuous integration and continuous deployment (CI / CD) pipelines (GitLab,Octopus preferred . What youll bring .",False,142780,0,1720526495000,crawled,1
C# .Net Core Backend Developer,090724501429,INR,5 Days Ago,grey,Hitachi Ltd.,False,"c#,object oriented analysis,rest,mvc framework,kubernetes,ms azure,software development,software testing",2-7 Yrs,Not disclosed,Chennai,1375178,/job-listings-c-net-core-backend-developer-hitachi-ltd-chennai-2-to-7-years-090724501429,hitachi-jobs-careers-738639,"Bachelors degree preferably in computer science,information technology,computer engineering,or related IT . discipline<br><br>Minimum of 2 years of experience with proven hands-on software development experience with agile . methodology<br><br> or equivalent experience",False,142780,0,1720526478000,crawled,1
Application Developer,080724908452,INR,6 Days Ago,grey,Accenture,False,"continuous integration,software development,ci/cd,docker,devops,c#,kubernetes,rest",3-5 Yrs,Not disclosed,Chennai,27117,/job-listings-application-developer-accenture-solutions-pvt-ltd-chennai-3-to-5-years-080724908452,accenture-jobs-careers-7682,Minimum 3 year(s) of experience is required. Educational Qualification : 15 years full time education<br><br>Qualification 15 years full time education<br><br>Required active participation / contribution in team discussions<br><br> Experience with version control systems such as Git,False,10476,0,1720442005804,jp,1
Golang Developer,130324007481,INR,24 Days Ago,grey,MSys Technologies,False,"Golang,Cloud,Microservices,Kubernetes,Development",4-8 Yrs,Not disclosed,"Hybrid - Chennai, Pune, Bengaluru",620175,/job-listings-golang-developer-msys-technologies-pune-chennai-bengaluru-4-to-8-years-130324007481,msys-technologies-jobs-careers-620175,Experience in teamwork<br><br>Experience or interest in working in a global environment,False,4610259,0,1718878455849,jp,1
Golang Developer - Immediate Joiners  - MSys Technologies !!,120724005449,INR,2 Days Ago,grey,MSys Technologies,False,"Golang,Golang developer,Go lang,Development",3-5 Yrs,Not disclosed,"Hybrid - Chennai, Pune, Bengaluru",620175,/job-listings-golang-developer-immediate-joiners-msys-technologies-msys-technologies-pune-chennai-bengaluru-3-to-5-years-120724005449,msys-technologies-jobs-careers-620175,"<p> Join a workforce that made it to Top-20 :</p><br /><p>Storage newsletter has named MSys Technologies as one of the top 20 fastest growing storage companies in the world. We achieved a growth rate of 55% in the last year and this was made possible because of an excellent leadership team and the sheer dedication of our brilliant workforce. We believe in constantly evolving and innovating at our end and the results are being reflected in their own right. If you see yourself as an enthusiast with a creative mend of mind, we invite you to join us in this exciting professional journey.</p><br /><p>Tech Stack: Golang/Cloud/Microservices/VMWare</p><br /><p>Job Description:</p><br /><p>This role will require strong leadership, with a clear vision for maintaining the highest standards of engineering practice in-service. The incumbent will lead a variety of different types of activities, including implementing new systems and services, custom application development, systems integration, operational efficiency improvements, process re-engineering, and infrastructure upgrades and deployments. Will design a solution for our next generation integrated automation environment and drive the adoption to take us to the next level. The bedrock of our development environment is our technical infrastructure. Cloud, DevOps, repeatability, and idempotent operations keep our infrastructure humming</p><p>smoothly and intelligently. The responsibilities will range from building integrated test environments to defining deployment strategies to weaving tools into the fabric of our infrastructure. We are looking for a Cloud Engineer to join our development team. The team is developing the platform and numerous applications that run on it to deliver cutting-edge campus and branch networking from the cloud, especially our flagship Storage Central offering. This position provides the opportunity to apply your knowledge and experience to contribute to architecting the Back end and helping build the applications on a top distributed back end. Be part of a fast-paced development team and learn how to build solutions that make a difference.</p><br /><ul><li> 2 to 3 years of Hands-on experience in GO programming, data structures and algorithms. <br /> Hands on experience writing code addressing low latency requirements. Writing robust, <br /> testable, and efficient code with minimal or no supervisions.</li><li> Good knowledge of common Goroutine and channel patterns, templating, code generation.</li></ul><p>       Awareness of versioning and dependency management tools, Go docs, Router packages.</p><ul><li> Good Knowledge on with Docker, Kubernetes, microservice development environment. Ability <br /> of work on Kubernetes clusters, service mesh.</li><li> Comfortable working with CentOS/ Ubuntu, DB and caches. Knowing Python will be a huge <br />  plus</li><li> Quick learner with excellent problem solving skills, taking initiatives to improve product <br /> quality all the time, and good communication skills.</li><li> Independently design and code from Jira backlog. Mentor junior team members on design <br /> and coding.</li></ul><br /><p>Responsibilities :</p><br /><ul><li> Work with product management to drive the next generation feature roadmap for infinitely scalable storage/cloud appliance.</li><li> Work with enterprise customers to address performance, security and isolation requirements and build product features for manageability.</li><li> Implement dashboards and monitoring for troubleshooting networking issues in massive</li></ul><p>deployments.</p><ul><li> Implement product features for network management for on-premises and cloud appliances.</li><li> Build REST APIs for providing network management features.</li></ul><br /><p>Requirements :</p><br /><ul><li> Hands-on experience with high scale programming language - Golang.</li><li> Good Experience in Microservices</li><li> Strong experience with Linux networking stack, bonding driver, system calls and configuration.</li><li> Strong programming and scripting skills.</li><li> Familiarity with networking operations (Reliability, Availability, SLAs, Monitoring).</li><li> Bachelors or masters degree in Computer Science, Electrical/Hardware Engineering or a related field. Storage experience and working knowledge of public clouds (Google, AWS, Azure) is a plus</li></ul>",False,4610259,0,1720764752502,jp,1
Application Developer,040724911470,INR,10 Days Ago,grey,Accenture,False,"software development life cycle,devops,logging,devops tools,agile methodology,kubernetes,software development,microsoft azure",5-10 Yrs,Not disclosed,"Chennai, Bengaluru",27117,/job-listings-application-developer-accenture-solutions-pvt-ltd-chennai-bengaluru-5-to-10-years-040724911470,accenture-jobs-careers-7682,"Minimum 5 year(s) of experience is required. Educational Qualification : 15 years of full time education<br><br>Qualification 15 years of full time education<br><br>Good To Have Skills:Experience with infrastructure as code tools such as Terraform and CloudFormation<br><br>Professional & Technical Skills: Must To Have Skills:Experience with DevOps tools such as Jenkins,Git,and Ansible",False,10476,0,1720088941558,jp,1
Application Developer,040724911448,INR,10 Days Ago,grey,Accenture,False,"pyspark,sql,docker,apache,spark,hive,kubernetes,python",3-8 Yrs,Not disclosed,Chennai,27117,/job-listings-application-developer-accenture-solutions-pvt-ltd-chennai-3-to-8-years-040724911448,accenture-jobs-careers-7682,"Educational Qualification:Bachelors degree in Computer Science,Software Engineering,Information Technology,or related field<br><br>Qualification Minimum 15 years of fulltime education",False,10476,0,1720088916159,jp,1
Job Openings For top MNC - Scala Developer,040724008207,INR,10 Days Ago,grey,Randstad,False,"SCALA,Slick.Js,Play Framework,Akka,Docker,Bitbucket,Kubernetes,Framework",5-8 Yrs,12-14 Lacs PA,"Hybrid - Chennai, Hyderabad, Bengaluru",717,/job-listings-openings-for-top-mnc-scala-developer-randstad-hyderabad-chennai-bengaluru-5-to-8-years-040724008207,randstad-jobs-careers-717,Experience - 5Year to 8Years. <br><br> . Good exposure to Scala Functional programming<br><br>Good to have Experience with Cats or scalaz,False,1422,0,1720077108780,jp,1
Application Developer,020724913385,INR,11 Days Ago,grey,Accenture,False,"kubernetes,docker,containerization,microsoft azure,aws,web services,hibernate,microservices",3-7 Yrs,Not disclosed,Chennai,27117,/job-listings-application-developer-accenture-solutions-pvt-ltd-chennai-3-to-7-years-020724913385,accenture-jobs-careers-7682,Minimum 3 year(s) of experience is required. Educational Qualification : Graduate<br><br>Required active participation / contribution in team discussions<br><br>A Graduate degree is required<br><br>Qualification Graduate<br><br>Must have skills : Kubernetes. Good to have skills : NA<br><br>Professional & Technical Skills: Must To Have Skills:Proficiency in Kubernetes,False,10476,0,1719933799239,jp,1
Devops Team Lead- SIDBI,020724005451,INR,12 Days Ago,grey,National Institute for Smart Government (NISG),False,"Jenkins,Artifactory Tools,Ansible,Gitlab,SQL,Maven,Terraform,ELK",8-10 Yrs,16-20 Lacs PA,Chennai,1135242,/job-listings-devops-team-lead-sidbi-national-institute-for-smart-government-nisg-chennai-8-to-10-years-020724005451,national-institute-for-smart-government-nisg-jobs-careers-755146,Educational Qualification Graduate degree in Indian or foreign equivalent required from an accredited institution<br><br>Should be aware of latest technologies and industry trends with the ability to inspire and guide and manage small teams,False,425042,0,1719900973973,jp,1
IAM Developer,280624909236,INR,16 Days Ago,grey,Ericsson,False,"IAM Developer,Java,software development,Gerrit,Design Patterns,PostgreSQL,OOPS,Micro-Service architecture",4-9 Yrs,Not disclosed,Chennai,123852885,/job-listings-iam-developer-ericsson-india-global-services-private-limited-chennai-4-to-9-years-280624909236,ericsson-jobs-careers-389,Good experience in IAM Domain & IAM Tools <br><br>Participation in requirement / user story analysis and support Product Owner and Software Architect on solution and architecture analysis<br><br>Prior experience in Network APIs is a big plus<br><br>Good written and verbal communication,False,30928,0,1719577392558,jp,1
